ts,url,status,elapsed_ms,error
2026-04-02T05:40:25.774698Z,https://memlabapp-1.azurewebsites.net/health,200,995.6,
2026-04-02T05:40:26.739730Z,https://memlabapp-1.azurewebsites.net/ping,200,964.8,
2026-04-02T05:40:27.695333Z,https://memlabapp-2.azurewebsites.net/health,200,955.5,
2026-04-02T05:40:28.504447Z,https://memlabapp-2.azurewebsites.net/ping,200,809.0,
2026-04-02T05:40:39.300588Z,https://memlabapp-1.azurewebsites.net/health,200,791.4,
2026-04-02T05:40:40.141772Z,https://memlabapp-1.azurewebsites.net/ping,200,841.1,
2026-04-02T05:40:40.934117Z,https://memlabapp-2.azurewebsites.net/health,200,792.2,
2026-04-02T05:40:41.832312Z,https://memlabapp-2.azurewebsites.net/ping,200,898.1,
2026-04-02T05:40:51.485737Z,https://memlabapp-1.azurewebsites.net/health,200,878.3,
2026-04-02T05:40:52.192404Z,https://memlabapp-1.azurewebsites.net/ping,200,706.5,
